ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
DE000TUAG505;TUI1;TUI N;Freizeit- & Erholungsdienste ;Reisen & Freizeit;Deutschland;14.05.2024;EUR;7.05;eher negative;3.78;6.2;-0.0025;hoch;positiv;leicht unterbewertet;positiv;-0.067;STOXX600;5.2;0.1231;0.2723;0.035;0.068;0.4254;3;neutral;20666;306;0.0148;0.51;0.2055;1.2512;0.0548;0
CH0244767585;UBSG;UBS GROUP;Banken;Geldinstitute;Schweiz ;14.05.2024;CHF;27.33;positive;95.75;29.26;0.0471;niedrig;positiv;leicht unterbewertet;positiv;0.0319;STOXX600;9.5;0.5933;0.3453;0.5718;0.0501;0.8653;4;positiv;64300;25027;0.3892;1.02;0.2431;0.0445;0.4333;0.0278
BE0003739530;UCB;UCB;Pharmaka;Gesundheitswesen;Belgien;14.05.2024;EUR;120.25;positive;24.93;136.99;0.5241;niedrig;positiv;leicht unterbewertet;positiv;-0.0249;STOXX600;14.2;0.2344;0.0382;0.1116;0.5776;0.5994;3;positiv;5252;343;0.0653;1.32;0.1928;0.338;0.1969;0.0117
IT0005239360;UCG;UNICREDIT;Banken;Geldinstitute;Italien;14.05.2024;EUR;36.42;positive;63.43;38.79;0.4826;niedrig;negativ;leicht unterbewertet;positiv;0.0919;STOXX600;5.9;0.0687;0.1484;0.298;0.0816;1.5233;3;positiv;46765;9510;0.2034;0.26;0.1714;0.0596;0.2347;0.0644
GB00B10RZP78;ULVR;UNILEVER PLC;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;4289;positive;135.62;4567.78;0.1287;niedrig;positiv;leicht unterbewertet;positiv;0.0977;STOXX600;15.8;0.1114;0.3597;0.1813;0.2405;0.1652;4;neutral;51839;5642;0.1088;0.76;0.326;0.7948;0.1353;0.0366
IT0004810054;UNI;UNIPOL GRUPPO FINANZIARIO;Lebensversicherungen;Versicherungen;Italien;14.05.2024;EUR;8.85;positive;6.81;9.43;0.7145;niedrig;negativ;stark unterbewertet;positiv;0.0821;STOXX600;7.1;0.0458;0.1382;0.0847;0.1016;2.1539;3;positiv;13033;1101;0.0845;0.09;0.0508;0.1662;NULL;0.0449
GB0006928617;UTG;UNITE GROUP;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;951;neutral;5.24;1023.44;-0.0891;mittel;positiv;fairer Preis;positiv;0.0063;STOXX600;18.7;0.1165;0.0252;0.5455;0.7434;0.8938;4;positiv;276;103;0.3732;NULL;0.1573;0.0505;0.3941;0.0392
GB00B39J2M42;UU.;UNITED UTILITIES GROUP;Wasserversorger;Versorger;Grossbritannien ;14.05.2024;GBp;1107;positive;9.34;1178.95;0.0448;niedrig;positiv;leicht unterbewertet;positiv;0.0587;STOXX600;12.4;0.4146;0.0817;0.2844;0.1727;0.3471;4;positiv;1824;205;0.1124;1.2;0.5685;0.1256;0.3445;0.0469
NL0015000IY2;UMG;UNIVERSAL MUSIC;Medien und Unterhaltung;Medien;Holland;14.05.2024;EUR;28.14;eher positive;55.61;30.61;0.0903;niedrig;positiv;leicht überbewertet;positiv;0.0082;STOXX600;22.5;0.1722;0.4251;0.1311;0.2248;0.063;3;positiv;11108;1259;0.1133;0.65;0.1632;0.8432;0.1477;0.0206
FI0009005987;UPM;UPM-KYMMENE;Papierprodukte;Rohstoffe;Finnland;14.05.2024;EUR;34.63;positive;19.75;36.88;0.0167;niedrig;positiv;leicht unterbewertet;positiv;0.0746;STOXX600;11.1;0.1817;0.0348;0.061;0.6042;0.6144;4;positiv;10460;388;0.0371;1.94;0.1654;0.5662;0.1002;0.0444
FR0013176526;FR;VALEO SE;Automobilteile & Zubehör;Automobile & Zubehör;Frankreich;14.05.2024;EUR;13.04;eher negative;3.24;11.43;-0.0632;hoch;positiv;leicht unterbewertet;positiv;0.0091;STOXX600;4;0.2953;0.0618;0.0387;0.1643;1.0533;3;neutral;22044;221;0.01;0.86;0.2324;1.0132;0.0913;0.0501
FR0013506730;VK;VALLOUREC;Stahl;Rohstoffe;Frankreich;14.05.2024;EUR;16.66;neutral;4.06;15.27;0.1875;mittel;positiv;leicht unterbewertet;positiv;-0.0979;STOXX600;5.7;0.0792;0.2299;0.1679;0.3775;0.6484;3;positiv;5114;496;0.097;2;0.2429;0.8951;0.1368;0.0224
FI4000074984;VALMT;VALMET;Industriemaschinen;Industrie;Finnland;14.05.2024;EUR;25.27;positive;4.88;28.57;-0.0322;mittel;negativ;stark unterbewertet;positiv;-0.0415;STOXX600;11.1;0.0806;0.1392;0.0951;0.3631;0.5334;2;positiv;5532;357;0.0645;1.24;0.1894;0.7831;0.1;0.0561
NO0011202772;VAR;VAR ENERGI;Erschliessung & Produktion;Energie;Norwegen;14.05.2024;NOK;35.62;positive;8.27;41.15;0.1076;mittel;positiv;leicht unterbewertet;positiv;-0.096;STOXX600;7;0.1242;0.6558;0.5752;0.0502;0.1225;3;positiv;72048;6450;0.0895;0.78;0.2055;0.3678;0.3187;0.1317
CH0311864901;VACN;VAT GROUP;Industriemaschinen;Industrie;Schweiz ;14.05.2024;CHF;459.1;neutral;15.25;497.29;0.0892;mittel;positiv;leicht überbewertet;negativ;-0.0816;STOXX600;33.5;0.3084;0.2513;0.2413;0.6455;0.0599;1;positiv;885;190;0.2147;1.36;0.0053;0.7548;0.2628;0.0147
FR0000124141;VIE;VEOLIA ENVIRONNEMENT;Wasserversorger;Versorger;Frankreich;14.05.2024;EUR;29.66;positive;22.44;31.59;0.0385;niedrig;negativ;stark unterbewertet;positiv;0.0546;STOXX600;12.1;0.1139;0.1079;0.0535;0.1196;0.4251;3;positiv;45351;937;0.0207;0.93;0.3299;0.625;0.0878;0.0493
FR0013447729;VRLA;VERALLIA;Container & Verpackungen;Industrie;Frankreich;14.05.2024;EUR;36;neutral;4.96;33.1;0.0327;mittel;negativ;stark unterbewertet;positiv;0.065;STOXX600;8.5;0.0631;0.5177;0.1895;0.2036;0.2228;3;positiv;3904;470;0.1204;0.91;0.3583;0.8752;0.2041;0.0608
AT0000746409;VER;VERBUND;Strom Alternativ;Versorger;Oesterreich;14.05.2024;EUR;75;neutral;26.74;64.34;-0.1077;mittel;positiv;stark überbewertet;positiv;0.0867;STOXX600;23.7;0.0243;0.2273;0.1934;0.5027;0.6967;3;positiv;10450;2266;0.2168;1.14;0.0859;0.5269;0.2683;0.0319
DK0061539921;VWS;VESTAS WINDSYSTEMS;Equipment Alternativenergie;Energie;Dänemark;14.05.2024;DKK;195;eher positive;28.12;217.75;-0.0901;mittel;negativ;leicht unterbewertet;positiv;0.0532;STOXX600;16.1;1.1262;0.0254;0.0222;0.1344;0.1046;3;positiv;114611;574;0.005;1.03;0.1432;0.6829;0.0564;0.0078
ES0183746314;VID;VIDRALA;Container & Verpackungen;Industrie;Spanien;14.05.2024;EUR;101.52;eher positive;3.67;106.6;0.1365;niedrig;negativ;leicht überbewertet;positiv;0.0884;STOXX600;12.7;0.0841;0.1906;0.1987;0.4933;0.4046;2;positiv;1559;233;0.1495;1.28;0.1669;0.6283;0.2124;0.0158
FR0000125486;DG;VINCI;Anlagenbau;Baugewerbe & Werkstoffe;Frankreich;14.05.2024;EUR;115.9;positive;70.69;123.43;0.0193;niedrig;positiv;stark unterbewertet;positiv;0.0244;STOXX600;11.6;0.0918;0.1673;0.1139;0.2371;0.4332;4;positiv;69619;4702;0.0675;0.9;0.232;0.5872;0.1221;0.0427
ES0184262212;VIS;VISCOFAN;Container & Verpackungen;Industrie;Spanien;14.05.2024;EUR;60.9;positive;3.07;66.05;0.1362;niedrig;negativ;stark unterbewertet;positiv;0.0175;STOXX600;15.2;0.1273;0.1472;0.1429;0.6805;0.3878;3;positiv;1226;141;0.115;2.25;0.027;0.8709;0.1833;0.0374
GB0001859296;BVS;VISTRY GROUP;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;1261;positive;5.4;1443.4;0.3744;mittel;positiv;stark unterbewertet;positiv;0.0659;STOXX600;10.3;0.1205;0.0673;0.1012;0.5357;1.0482;4;neutral;3564;223;0.0626;2.57;0.0938;0.5754;0.0835;0.0425
GB00BH4HKS39;VOD;VODAFONE GROUP PLC.;Mobile Kommunikation;Telekommunikation;Grossbritannien ;14.05.2024;GBp;73.28;positive;23.79;78.04;0.0688;mittel;positiv;leicht unterbewertet;positiv;0.0577;STOXX600;6.8;0.1052;0.1836;0.3315;0.4077;2.3111;4;positiv;39500;10231;0.259;0.84;0.3322;0.2891;0.557;0.0583
AT0000937503;VOE;VOESTALPINE;Stahl;Rohstoffe;Oesterreich;14.05.2024;EUR;25.8;neutral;4.9;27.77;-0.0966;mittel;negativ;leicht unterbewertet;negativ;-0.0762;STOXX600;8.5;0.1221;0.1416;0.1007;0.4254;1.3941;1;positiv;18225;1066;0.0585;1.55;0.1267;1.0298;0.1099;0.0395
DE0007664039;VOW3;VOLKSWAGEN AG;Fahrzeugbau;Automobile & Zubehör;Deutschland;14.05.2024;EUR;121.85;neutral;70.62;130.59;0.0899;mittel;negativ;leicht unterbewertet;positiv;-0.0475;STOXX600;3.3;0.0455;0.0997;0.0809;0.2545;6.9637;2;neutral;322284;16013;0.0497;1.2;0.2179;0.5109;0.1327;0.0784
SE0000115446;VOLV-B;VOLVO AB;Gewerbefahrzeuge;Industrie;Schweden ;14.05.2024;SEK;284;positive;53.37;310.2;0.0852;niedrig;positiv;stark unterbewertet;negativ;-0.0339;STOXX600;9.6;0.0735;0.2802;0.1464;0.2608;0.4277;2;positiv;552764;49825;0.0901;1.24;0.2031;0.8107;0.1217;0.0647
DE000A1ML7J1;VNA;VONOVIA;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;14.05.2024;EUR;28.05;neutral;24.54;25.54;-0.0172;mittel;positiv;leicht unterbewertet;positiv;0.115;STOXX600;13.5;0.0833;-0.2447;0.4156;0.2792;1.1046;4;positiv;4929;-6285;-1.2751;NULL;0.4377;0.0536;-1.1808;0.043
CH0528751586;VZN;VZ HOLDING AG;Spezialfinanz;Finanzdienstleistungen;Schweiz ;14.05.2024;CHF;110;eher positive;4.78;118.5;0.1202;niedrig;positiv;fairer Preis;positiv;-0.0083;STOXX600;19.6;0.1402;0.2034;0.422;0.1406;0.2377;4;positiv;520;187;0.3596;NULL;0.0761;0.0795;0.4043;0.0244
SE0017780133;WALLB;WALLENSTAM AB;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;14.05.2024;SEK;51.3;neutral;3.11;44.35;-0.0622;mittel;negativ;leicht überbewertet;positiv;0.0843;STOXX600;28;0.1707;-0.0148;0.5501;0.449;0.9483;2;positiv;3341;-450;-0.1347;NULL;0.0677;0.0492;-0.103;0.0121
BE0974349814;WDP;WAREHOUSES DE PAUW NV;Immobilien Investments;Finanzdienstleistungen;Belgien;14.05.2024;EUR;26.28;eher positive;6.14;28.01;-0.0779;mittel;negativ;leicht unterbewertet;positiv;0.0524;STOXX600;16;0.1074;0.005;0.7671;0.6282;0.7104;3;positiv;404;22;0.0545;NULL;0.3157;0.0571;0.0984;0.0456
FI0009003727;WRT1V;WARTSILA;Industriemaschinen;Industrie;Finnland;14.05.2024;EUR;18.36;positive;11.75;19.56;0.3992;niedrig;positiv;stark unterbewertet;positiv;0.1639;STOXX600;17.3;0.2339;0.1155;0.0896;0.3271;0.2878;4;positiv;6015;257;0.0427;1.23;0.1086;0.8842;0.0748;0.023
GB0009465807;WEIR;WEIR GROUP;Industriemaschinen;Industrie;Grossbritannien ;14.05.2024;GBp;2094;positive;6.76;2230.11;0.11;niedrig;positiv;leicht unterbewertet;positiv;0.0099;STOXX600;13.5;0.1257;0.1349;0.1697;0.4341;0.345;4;positiv;2636;228;0.0865;2.03;0.2854;0.6772;0.1279;0.0202
FR0000121204;MF;WENDEL;Dienstleister für Unternehmen;Industrie;Frankreich;14.05.2024;EUR;96.3;eher positive;4.51;103.89;0.194;mittel;positiv;leicht unterbewertet;positiv;0.0047;STOXX600;8.1;0.1636;0.0532;0.1307;0.1778;0.7664;4;positiv;7128;142;0.0199;2.11;0.3923;0.4735;0.1032;0.0447
FR0013326246;URW;WFD UNIBAIL RODAMCO NV;Immobilien Investments;Finanzdienstleistungen;Frankreich;14.05.2024;EUR;78.46;positive;11.94;85.59;0.1724;niedrig;negativ;stark unterbewertet;positiv;0.0672;STOXX600;7.9;0.0459;-0.1059;0.7195;0.2872;1.6535;3;positiv;3061;-1629;-0.5322;NULL;0.5193;0.0571;-0.5161;0.046
GB00B1KJJ408;WTB;WHITBREAD;Restaurants & Bars;Reisen & Freizeit;Grossbritannien ;14.05.2024;GBp;3114;eher positive;7.15;3458.4;-0.1482;niedrig;positiv;stark unterbewertet;negativ;-0.0517;STOXX600;12.2;0.1;0.0678;0.2205;0.4135;0.6655;2;neutral;2625;279;0.1063;1.57;0.4835;0.264;0.2378;0.0331
AT0000831706;WIE;WIENERBERGER;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Oesterreich;14.05.2024;EUR;35.22;positive;4;37.51;0.1655;niedrig;positiv;stark unterbewertet;positiv;0.0587;STOXX600;7.8;0.0911;0.1259;0.1229;0.4748;0.8337;4;positiv;4224;334;0.0791;1.69;0.2279;0.7553;0.1468;0.0282
SE0018012635;WIHL;WIHLBORGS FASTIGHETER;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;14.05.2024;SEK;97.5;positive;2.74;107.11;0.0345;niedrig;negativ;leicht unterbewertet;positiv;0.0887;STOXX600;15.1;0.1052;-0.0012;0.6897;0.3903;0.7728;3;positiv;3900;-27;-0.0069;NULL;0.4025;0.068;NULL;0.0333
GB00BL9YR756;WISE;WISE PLC;Dienstleister für Unternehmen;Industrie;Grossbritannien ;14.05.2024;GBP;788;neutral;14.15;707.85;-0.0984;mittel;positiv;stark überbewertet;negativ;-0.1995;STOXX600;18.4;0.1184;0.1976;0.171;0.0485;0.1035;1;positiv;857;114;0.133;NULL;0.0007;0.072;0.1601;0
NL0000395903;WKL;WOLTERS KLUWER;Verlagswesen;Medien;Holland;14.05.2024;EUR;145.35;eher positive;38.44;154.58;0.1294;niedrig;positiv;leicht überbewertet;positiv;0.0075;STOXX600;23.9;0.1711;0.5758;0.2384;0.1923;0.0565;3;positiv;5584;1007;0.1803;0.73;0.3393;0.614;0.26;0.0161
JE00B8KF9B49;WPP;WPP;Medien-Agenturen;Medien;Grossbritannien ;14.05.2024;GBp;846.6;positive;11.37;901.63;0.1243;mittel;positiv;stark unterbewertet;positiv;0.0733;STOXX600;8.1;0.0622;0.0327;0.0772;0.1255;0.4173;4;positiv;14845;110;0.0074;0.86;0.2096;0.5521;0.0866;0.0465
NO0010208051;YAR;YARA INTERNATIONAL;Spezialitäten-Chemie;Chemie;Norwegen;14.05.2024;NOK;317.9;eher positive;7.4;358.34;-0.1199;niedrig;negativ;leicht unterbewertet;negativ;-0.0906;STOXX600;9.9;0.269;0.0066;0.0377;0.4712;0.8336;1;neutral;163113;507;0.0031;1.67;0.224;1.0021;0.0691;0.0397
DE000ZAL1111;ZAL;ZALANDO;Bekleidung;Einzel- & Grosshandel;Deutschland;14.05.2024;EUR;24.65;neutral;6.93;22.44;0.1492;hoch;positiv;leicht unterbewertet;positiv;-0.1041;STOXX600;17.6;0.387;0.035;0.0253;0.2927;0.4247;3;positiv;10143;83;0.0082;1.49;0.2121;1.251;0.0397;0
DK0060257814;ZEAL;ZEALAND PHARMA;Biotechnologie;Gesundheitswesen;Dänemark;14.05.2024;DKK;635.5;eher negative;5.57;507.43;0.7028;hoch;positiv;stark überbewertet;positiv;0.0455;STOXX600;-2447.8;-12.2375;-0.4418;-1.5289;0.4979;0.0731;3;positiv;343;-704;-2.0525;6.25;0.0321;0.1072;-1.9798;0
CH0011075394;ZURN;ZURICH INSURANCE GROUP;Universalversicherungen;Versicherungen;Schweiz ;14.05.2024;CHF;452.5;positive;72.38;484.71;0.0293;niedrig;positiv;leicht unterbewertet;positiv;-0.0303;STOXX600;10.9;0.1206;0.1869;0.1056;0.0732;0.3306;3;positiv;58843;3910;0.0664;0.18;0.0412;0.206;0.0799;0.0628
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
