ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
SE0000114837;TRELB;TRELLEBORG AB;Industriemaschinen;Industrie;Schweden ;11.06.2024;SEK;418;eher positive;9.66;446.45;0.2382;niedrig;negativ;leicht überbewertet;positiv;0.0262;STOXX600;18.1;0.1371;0.2415;0.1585;0.7012;0.575;2;positiv;34286;10075;0.2939;2.2;0.0898;0.5762;0.3472;0.0182
GB00BG49KP99;BBOX;TRITAX BIG BOX REIT PLC.;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;152.1;neutral;4.95;169.78;-0.0995;mittel;negativ;stark unterbewertet;negativ;-0.0267;STOXX600;16.1;0.1144;0.021;0.7264;0.6535;1.0369;1;neutral;228;70;0.307;NULL;0.3166;0.0448;0.3065;0.0521
DK0060636678;TRYG;TRYG;Universalversicherungen;Versicherungen;Dänemark;11.06.2024;DKK;142.7;positive;12.28;156.68;-0.0286;niedrig;positiv;stark unterbewertet;positiv;0.006;STOXX600;15.1;0.1423;0.094;0.1381;0.3672;0.4327;4;positiv;40930;3794;0.0927;0.1;0.046;0.3725;NULL;0.0559
DE000TUAG505;TUI1;TUI N;Freizeit- & Erholungsdienste ;Reisen & Freizeit;Deutschland;11.06.2024;EUR;7.03;neutral;3.87;6.39;-0.0045;hoch;positiv;leicht unterbewertet;positiv;0.0411;STOXX600;4.9;0.1188;0.2723;0.035;0.068;0.4254;4;neutral;20666;306;0.0148;0.51;0.2055;1.2512;0.0548;0
CH0244767585;UBSG;UBS GROUP;Banken;Geldinstitute;Schweiz ;11.06.2024;CHF;27.77;positive;100.19;31.51;0.064;niedrig;positiv;leicht unterbewertet;positiv;0.0371;STOXX600;8.9;0.5703;0.3453;0.5718;0.0501;0.8653;4;positiv;64300;25027;0.3892;1.02;0.2431;0.0445;0.4333;0.0273
BE0003739530;UCB;UCB;Pharmaka;Gesundheitswesen;Belgien;11.06.2024;EUR;131.4;positive;26.4;143.96;0.6654;niedrig;positiv;leicht unterbewertet;positiv;0.075;STOXX600;14.9;0.2488;0.0382;0.1116;0.5776;0.5994;4;positiv;5252;343;0.0653;1.32;0.1928;0.338;0.1969;0.0107
IT0005239360;UCG;UNICREDIT;Banken;Geldinstitute;Italien;11.06.2024;EUR;34.9;positive;63.7;40.5;0.4205;niedrig;positiv;leicht unterbewertet;positiv;-0.0247;STOXX600;5.4;0.0695;0.1484;0.298;0.0816;1.5233;3;positiv;46765;9510;0.2034;0.26;0.1714;0.0596;0.2347;0.069
GB00B10RZP78;ULVR;UNILEVER PLC;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Grossbritannien ;11.06.2024;GBp;4357;positive;139.08;4640.2;0.1466;niedrig;positiv;leicht unterbewertet;positiv;0.0314;STOXX600;16.3;0.1142;0.3597;0.1813;0.2405;0.1652;4;neutral;51839;5642;0.1088;0.76;0.326;0.7948;0.1353;0.0354
IT0004810054;UNI;UNIPOL GRUPPO FINANZIARIO;Lebensversicherungen;Versicherungen;Italien;11.06.2024;EUR;8.93;positive;7.03;9.93;0.7299;niedrig;positiv;leicht unterbewertet;positiv;0.0913;STOXX600;5.5;0.0476;0.1382;0.0847;0.1016;2.1539;4;positiv;13033;1101;0.0845;0.09;0.0508;0.1662;NULL;0.0503
GB0006928617;UTG;UNITE GROUP;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;882.5;neutral;5.08;965.96;-0.1547;mittel;negativ;fairer Preis;negativ;-0.0769;STOXX600;18.1;0.1089;0.0252;0.5455;0.7434;0.8938;1;neutral;276;103;0.3732;NULL;0.1573;0.0505;0.3941;0.0422
GB00B39J2M42;UU.;UNITED UTILITIES GROUP;Wasserversorger;Versorger;Grossbritannien ;11.06.2024;GBp;997.6;eher positive;8.78;1128.5;-0.0584;niedrig;positiv;leicht unterbewertet;negativ;-0.0819;STOXX600;10.6;0.2498;0.0817;0.2844;0.1727;0.3471;2;positiv;1824;205;0.1124;1.2;0.5685;0.1256;0.3445;0.0522
NL0015000IY2;UMG;UNIVERSAL MUSIC;Medien und Unterhaltung;Medien;Holland;11.06.2024;EUR;28.2;eher positive;55.43;31.01;0.0926;niedrig;negativ;fairer Preis;positiv;0.0231;STOXX600;22.7;0.1748;0.4251;0.1311;0.2248;0.063;3;positiv;11108;1259;0.1133;0.65;0.1632;0.8432;0.1477;0.0206
FI0009005987;UPM;UPM-KYMMENE;Papierprodukte;Rohstoffe;Finnland;11.06.2024;EUR;33.35;neutral;19.48;36.49;-0.0208;mittel;positiv;leicht unterbewertet;positiv;-0.0255;STOXX600;10.8;0.1767;0.0348;0.061;0.6042;0.6144;3;neutral;10460;388;0.0371;1.94;0.1654;0.5662;0.1002;0.0463
FR0013176526;FR;VALEO SE;Automobilteile & Zubehör;Automobile & Zubehör;Frankreich;11.06.2024;EUR;10.69;eher negative;2.87;9.55;-0.2321;hoch;positiv;leicht unterbewertet;negativ;-0.0991;STOXX600;3.3;0.2918;0.0618;0.0387;0.1643;1.0533;2;neutral;22044;221;0.01;0.86;0.2324;1.0132;0.0913;0.0641
FR0013506730;VK;VALLOUREC;Stahl;Rohstoffe;Frankreich;11.06.2024;EUR;15.76;neutral;3.98;14.54;0.1234;mittel;negativ;leicht unterbewertet;negativ;-0.0291;STOXX600;6.2;0.1012;0.2299;0.1679;0.3775;0.6484;1;neutral;5114;496;0.097;2;0.2429;0.8951;0.1368;0.0353
FI4000074984;VALMT;VALMET;Industriemaschinen;Industrie;Finnland;11.06.2024;EUR;23.19;neutral;4.64;26.24;-0.1118;mittel;negativ;stark unterbewertet;negativ;-0.0339;STOXX600;10;0.0783;0.1392;0.0951;0.3631;0.5334;1;positiv;5532;357;0.0645;1.24;0.1894;0.7831;0.1;0.0613
NO0011202772;VAR;VAR ENERGI;Erschliessung & Produktion;Energie;Norwegen;11.06.2024;NOK;35.12;neutral;8.2;38.87;0.092;mittel;negativ;leicht unterbewertet;positiv;-0.0096;STOXX600;7;0.1203;0.6558;0.5752;0.0502;0.1225;2;neutral;72048;6450;0.0895;0.78;0.2055;0.3678;0.3187;0.1332
CH0311864901;VACN;VAT GROUP;Industriemaschinen;Industrie;Schweiz ;11.06.2024;CHF;496.5;neutral;16.41;534.03;0.1779;mittel;negativ;leicht überbewertet;positiv;0.0768;STOXX600;37;0.3285;0.2513;0.2413;0.6455;0.0599;2;positiv;885;190;0.2147;1.36;0.0053;0.7548;0.2628;0.0137
FR0000124141;VIE;VEOLIA ENVIRONNEMENT;Wasserversorger;Versorger;Frankreich;11.06.2024;EUR;29.65;positive;23.35;33.39;0.0382;mittel;positiv;stark unterbewertet;positiv;0.0197;STOXX600;11.8;0.1153;0.1079;0.0535;0.1196;0.4251;4;positiv;45351;937;0.0207;0.93;0.3299;0.625;0.0878;0.0497
FR0013447729;VRLA;VERALLIA;Container & Verpackungen;Industrie;Frankreich;11.06.2024;EUR;37.36;neutral;4.86;34.42;0.0717;mittel;positiv;stark unterbewertet;positiv;0.0508;STOXX600;8.5;0.0674;0.5177;0.1895;0.2036;0.2228;4;positiv;3904;470;0.1204;0.91;0.3583;0.8752;0.2041;0.0588
AT0000746409;VER;VERBUND;Strom Alternativ;Versorger;Oesterreich;11.06.2024;EUR;75.5;neutral;28.07;66.8;-0.1017;mittel;positiv;stark überbewertet;positiv;0.0678;STOXX600;19.3;0.0127;0.2273;0.1934;0.5027;0.6967;3;positiv;10450;2266;0.2168;1.14;0.0859;0.5269;0.2683;0.0317
DK0061539921;VWS;VESTAS WINDSYSTEMS;Equipment Alternativenergie;Energie;Dänemark;11.06.2024;DKK;184.5;neutral;26.83;209.24;-0.1391;mittel;negativ;leicht unterbewertet;negativ;-0.0276;STOXX600;15.8;1.0439;0.0254;0.0222;0.1344;0.1046;1;neutral;114611;574;0.005;1.03;0.1432;0.6829;0.0564;0.009
ES0183746314;VID;VIDRALA;Container & Verpackungen;Industrie;Spanien;11.06.2024;EUR;105.71;eher positive;3.87;112.98;0.1834;niedrig;positiv;leicht überbewertet;positiv;0.0578;STOXX600;12.7;0.0859;0.1906;0.1987;0.4933;0.4046;3;positiv;1559;233;0.1495;1.28;0.1669;0.6283;0.2124;0.0151
FR0000125486;DG;VINCI;Anlagenbau;Baugewerbe & Werkstoffe;Frankreich;11.06.2024;EUR;100.75;neutral;63.59;114.3;-0.1139;mittel;negativ;stark unterbewertet;negativ;-0.1218;STOXX600;10.3;0.0834;0.1673;0.1139;0.2371;0.4332;3;neutral;69619;4702;0.0675;0.9;0.232;0.5872;0.1221;0.0495
ES0184262212;VIS;VISCOFAN;Container & Verpackungen;Industrie;Spanien;11.06.2024;EUR;60.2;positive;3.02;66.95;0.1231;niedrig;negativ;stark unterbewertet;positiv;0.0266;STOXX600;14.9;0.1242;0.1472;0.1429;0.6805;0.3878;3;positiv;1226;141;0.115;2.25;0.027;0.8709;0.1833;0.0375
GB0001859296;BVS;VISTRY GROUP;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;11.06.2024;GBp;1239;neutral;5.37;1392.88;0.3504;mittel;negativ;stark unterbewertet;positiv;-0.0366;STOXX600;10.2;0.1208;0.0673;0.1012;0.5357;1.0482;2;neutral;3564;223;0.0626;2.57;0.0938;0.5754;0.0835;0.0406
GB00BH4HKS39;VOD;VODAFONE GROUP PLC.;Mobile Kommunikation;Telekommunikation;Grossbritannien ;11.06.2024;GBp;70.1;positive;24.27;79.41;0.0225;mittel;positiv;leicht unterbewertet;positiv;0.0703;STOXX600;6.5;0.1111;0.1836;0.3315;0.4077;2.3111;4;positiv;39500;10231;0.259;0.84;0.3322;0.2891;0.557;0.0594
AT0000937503;VOE;VOESTALPINE;Stahl;Rohstoffe;Oesterreich;11.06.2024;EUR;25.6;neutral;5.01;28.02;-0.1036;mittel;positiv;leicht unterbewertet;negativ;0.0114;STOXX600;7.8;0.8913;0.1416;0.1007;0.4254;1.3941;3;neutral;18225;1066;0.0585;1.55;0.1267;1.0298;0.1099;0.0375
DE0007664039;VOW3;VOLKSWAGEN AG;Fahrzeugbau;Automobile & Zubehör;Deutschland;11.06.2024;EUR;111.2;neutral;63.8;120.86;-0.0054;mittel;negativ;leicht unterbewertet;positiv;0.0324;STOXX600;3.1;0.0465;0.0997;0.0809;0.2545;6.9637;3;neutral;322284;16013;0.0497;1.2;0.2179;0.5109;0.1327;0.0856
SE0000115446;VOLV-B;VOLVO AB;Gewerbefahrzeuge;Industrie;Schweden ;11.06.2024;SEK;271.1;eher positive;53.12;303.37;0.0359;niedrig;negativ;stark unterbewertet;negativ;-0.034;STOXX600;9.4;0.0753;0.2802;0.1464;0.2608;0.4277;1;positiv;552764;49825;0.0901;1.24;0.2031;0.8107;0.1217;0.068
DE000A1ML7J1;VNA;VONOVIA;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;11.06.2024;EUR;26.24;neutral;23.52;24.13;-0.0806;mittel;positiv;leicht unterbewertet;negativ;-0.0433;STOXX600;13.1;0.0773;-0.2447;0.4156;0.2792;1.1046;2;neutral;4929;-6285;-1.2751;NULL;0.4377;0.0536;-1.1808;0.0462
CH0528751586;VZN;VZ HOLDING AG;Spezialfinanz;Finanzdienstleistungen;Schweiz ;11.06.2024;CHF;113.2;eher positive;4.99;120.84;0.1527;niedrig;positiv;fairer Preis;positiv;0.0067;STOXX600;20.1;0.1427;0.2034;0.422;0.1406;0.2377;4;neutral;520;187;0.3596;NULL;0.0761;0.0795;0.4043;0.0238
SE0017780133;WALLB;WALLENSTAM AB;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;11.06.2024;SEK;49.34;negative;3.16;40.79;-0.098;mittel;negativ;leicht überbewertet;negativ;-0.0287;STOXX600;26.4;0.1651;-0.0148;0.5501;0.449;0.9483;0;neutral;3341;-450;-0.1347;NULL;0.0677;0.0492;-0.103;0.0126
BE0974349814;WDP;WAREHOUSES DE PAUW NV;Immobilien Investments;Finanzdienstleistungen;Belgien;11.06.2024;EUR;25.46;neutral;6.28;27.97;-0.1067;mittel;negativ;leicht unterbewertet;negativ;-0.008;STOXX600;15.9;0.1045;0.005;0.7671;0.6282;0.7104;1;neutral;404;22;0.0545;NULL;0.3157;0.0571;0.0984;0.047
FI0009003727;WRT1V;WARTSILA;Industriemaschinen;Industrie;Finnland;11.06.2024;EUR;19.31;positive;12.24;20.93;0.4712;niedrig;positiv;stark unterbewertet;positiv;0.0401;STOXX600;17.5;0.232;0.1155;0.0896;0.3271;0.2878;4;positiv;6015;257;0.0427;1.23;0.1086;0.8842;0.0748;0.0221
GB0009465807;WEIR;WEIR GROUP;Industriemaschinen;Industrie;Grossbritannien ;11.06.2024;GBp;2066;positive;6.88;2336.99;0.0951;niedrig;positiv;leicht unterbewertet;positiv;-0.0151;STOXX600;13.6;0.1238;0.1349;0.1697;0.4341;0.345;3;positiv;2636;228;0.0865;2.03;0.2854;0.6772;0.1279;0.0205
FR0000121204;MF;WENDEL;Dienstleister für Unternehmen;Industrie;Frankreich;11.06.2024;EUR;87.7;neutral;4.11;95.76;0.0874;mittel;negativ;leicht unterbewertet;negativ;-0.0463;STOXX600;7.4;0.16;0.0532;0.1307;0.1778;0.7664;1;positiv;7128;142;0.0199;2.11;0.3923;0.4735;0.1032;0.0493
FR0013326246;URW;WFD UNIBAIL RODAMCO NV;Immobilien Investments;Finanzdienstleistungen;Frankreich;11.06.2024;EUR;75.3;eher positive;11.71;86.09;0.1252;niedrig;negativ;stark unterbewertet;negativ;-0.015;STOXX600;7.6;0.044;-0.1059;0.7195;0.2872;1.6535;1;neutral;3061;-1629;-0.5322;NULL;0.5193;0.0571;-0.5161;0.0485
GB00B1KJJ408;WTB;WHITBREAD;Restaurants & Bars;Reisen & Freizeit;Grossbritannien ;11.06.2024;GBp;2982;eher positive;6.93;3324.46;-0.1844;niedrig;positiv;stark unterbewertet;negativ;-0.0008;STOXX600;11.3;0.1018;0.0678;0.2205;0.4135;0.6655;3;neutral;2625;279;0.1063;1.57;0.4835;0.264;0.2378;0.0351
AT0000831706;WIE;WIENERBERGER;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Oesterreich;11.06.2024;EUR;34.02;eher positive;3.85;38.02;0.1257;niedrig;negativ;stark unterbewertet;positiv;-0.0301;STOXX600;7.8;0.0931;0.1259;0.1229;0.4748;0.8337;2;neutral;4224;334;0.0791;1.69;0.2279;0.7553;0.1468;0.0303
SE0018012635;WIHL;WIHLBORGS FASTIGHETER;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;11.06.2024;SEK;96.65;eher positive;2.86;108.75;0.0255;niedrig;negativ;leicht unterbewertet;positiv;0.0145;STOXX600;15.3;0.1049;-0.0012;0.6897;0.3903;0.7728;3;neutral;3900;-27;-0.0069;NULL;0.4025;0.068;NULL;0.0338
GB00BL9YR756;WISE;WISE PLC;Dienstleister für Unternehmen;Industrie;Grossbritannien ;11.06.2024;GBP;840.5;neutral;15.11;737.69;-0.0383;mittel;positiv;stark überbewertet;positiv;0.0593;STOXX600;19.7;0.1323;0.1976;0.171;0.0485;0.1035;3;positiv;857;114;0.133;NULL;0.0007;0.072;0.1601;0
NL0000395903;WKL;WOLTERS KLUWER;Verlagswesen;Medien;Holland;11.06.2024;EUR;149.2;eher positive;37.96;158.13;0.1593;niedrig;positiv;leicht überbewertet;positiv;0.022;STOXX600;24.3;0.1748;0.5758;0.2384;0.1923;0.0565;3;positiv;5584;1007;0.1803;0.73;0.3393;0.614;0.26;0.0162
JE00B8KF9B49;WPP;WPP;Medien-Agenturen;Medien;Grossbritannien ;11.06.2024;GBp;753;neutral;10.5;830.16;0;mittel;positiv;stark unterbewertet;negativ;-0.0747;STOXX600;7.2;0.0586;0.0327;0.0772;0.1255;0.4173;2;positiv;14845;110;0.0074;0.86;0.2096;0.5521;0.0866;0.0523
NO0010208051;YAR;YARA INTERNATIONAL;Spezialitäten-Chemie;Chemie;Norwegen;11.06.2024;NOK;311.1;eher positive;7.51;351.13;-0.1387;niedrig;negativ;leicht unterbewertet;negativ;-0.0086;STOXX600;9.6;0.2659;0.0066;0.0377;0.4712;0.8336;1;neutral;163113;507;0.0031;1.67;0.224;1.0021;0.0691;0.0412
DE000ZAL1111;ZAL;ZALANDO;Bekleidung;Einzel- & Grosshandel;Deutschland;11.06.2024;EUR;22.91;neutral;6.48;20.98;0.0681;hoch;positiv;leicht unterbewertet;negativ;-0.0856;STOXX600;16.7;0.3695;0.035;0.0253;0.2927;0.4247;2;positiv;10143;83;0.0082;1.49;0.2121;1.251;0.0397;0
DK0060257814;ZEAL;ZEALAND PHARMA;Biotechnologie;Gesundheitswesen;Dänemark;11.06.2024;DKK;647;eher negative;5.9;509.48;0.7337;hoch;positiv;stark überbewertet;positiv;-0.0093;STOXX600;1730.3;9.041;-0.4418;-1.5289;0.4979;0.0731;2;positiv;343;-704;-2.0525;6.25;0.0321;0.1072;-1.9798;0
CH0011075394;ZURN;ZURICH INSURANCE GROUP;Universalversicherungen;Versicherungen;Schweiz ;11.06.2024;CHF;470.4;positive;76.71;503.59;0.0701;niedrig;negativ;leicht unterbewertet;positiv;0.0351;STOXX600;11.3;0.1204;0.1869;0.1056;0.0732;0.3306;3;positiv;58843;3910;0.0664;0.18;0.0412;0.206;0.0799;0.0604
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
