ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
FR0000120271;TTE;TOTALENERGIES;Öl & Gas Produzenten;Energie;Frankreich;09.07.2024;EUR;63.22;positive;163.14;71.53;0.0263;niedrig;positiv;stark unterbewertet;positiv;0.0085;STOXX600;7.3;0.039;0.1871;0.1668;0.4116;0.7296;4;neutral;202518;19780;0.0977;1.12;0.1427;0.7887;0.1608;0.0513
JE00BMDZN391;TLPR;TP ICAP GROUP;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;212;positive;2.07;245.67;0.0855;niedrig;negativ;leicht unterbewertet;positiv;0.0417;STOXX600;6.5;0.0594;0.0361;0.1211;0.33;1.3699;3;positiv;2205;74;0.0336;NULL;0.1558;0.3553;0.0866;0.0719
SE0000114837;TRELB;TRELLEBORG AB;Industriemaschinen;Industrie;Schweden ;09.07.2024;SEK;408.4;eher positive;9.6;449.48;0.2097;niedrig;negativ;fairer Preis;positiv;0;STOXX600;18.8;0.1439;0.2415;0.1585;0.7012;0.575;3;negativ;34286;10075;0.2939;2.2;0.0898;0.5762;0.3472;0.0187
GB00BG49KP99;BBOX;TRITAX BIG BOX REIT PLC.;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;154.3;positive;4.97;180.47;-0.0864;mittel;positiv;stark unterbewertet;positiv;0.0003;STOXX600;15.8;0.1201;0.021;0.7264;0.6535;1.0369;3;positiv;228;70;0.307;NULL;0.3166;0.0448;0.3065;0.0514
DK0060636678;TRYG;TRYG;Universalversicherungen;Versicherungen;Dänemark;09.07.2024;DKK;152;positive;13.07;161.88;0.0347;niedrig;positiv;stark unterbewertet;positiv;0.0759;STOXX600;16.3;0.1437;0.094;0.1381;0.3672;0.4327;4;positiv;40930;3794;0.0927;0.1;0.046;0.3725;NULL;0.0527
DE000TUAG505;TUI1;TUI N;Freizeit- & Erholungsdienste ;Reisen & Freizeit;Deutschland;09.07.2024;EUR;6.61;eher negative;3.7;5.85;-0.064;hoch;positiv;leicht unterbewertet;negativ;-0.0318;STOXX600;4.6;0.1138;0.2723;0.035;0.068;0.4254;2;positiv;20666;306;0.0148;0.51;0.2055;1.2512;0.0548;0
CH0244767585;UBSG;UBS GROUP;Banken;Geldinstitute;Schweiz ;09.07.2024;CHF;27.11;eher positive;97.47;30.05;0.0387;niedrig;negativ;leicht unterbewertet;negativ;-0.0236;STOXX600;9.5;0.5422;0.3453;0.5718;0.0501;0.8653;1;positiv;64300;25027;0.3892;1.02;0.2431;0.0445;0.4333;0.0282
BE0003739530;UCB;UCB;Pharmaka;Gesundheitswesen;Belgien;09.07.2024;EUR;143.95;positive;29.21;154.79;0.8245;niedrig;positiv;leicht unterbewertet;positiv;0.1298;STOXX600;15.5;0.2668;0.0382;0.1116;0.5776;0.5994;4;positiv;5252;343;0.0653;1.32;0.1928;0.338;0.1969;0.0097
IT0005239360;UCG;UNICREDIT;Banken;Geldinstitute;Italien;09.07.2024;EUR;36.73;positive;63.95;40.49;0.495;niedrig;positiv;leicht unterbewertet;positiv;0.0267;STOXX600;5.9;0.0699;0.1484;0.298;0.0816;1.5233;4;positiv;46765;9510;0.2034;0.26;0.1714;0.0596;0.2347;0.0664
GB00B10RZP78;ULVR;UNILEVER PLC;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Grossbritannien ;09.07.2024;GBp;4370;eher positive;138.73;4600.43;0.15;niedrig;negativ;leicht unterbewertet;positiv;0.0166;STOXX600;16.5;0.1144;0.3597;0.1813;0.2405;0.1652;3;negativ;51839;5642;0.1088;0.76;0.326;0.7948;0.1353;0.0355
IT0004810054;UNI;UNIPOL GRUPPO FINANZIARIO;Lebensversicherungen;Versicherungen;Italien;09.07.2024;EUR;9.62;positive;7.53;10.28;0.8627;niedrig;positiv;leicht unterbewertet;positiv;0.0739;STOXX600;5.9;0.0473;0.1382;0.0847;0.1016;2.1539;4;positiv;13033;1101;0.0845;0.09;0.0508;0.1662;NULL;0.0531
GB0006928617;UTG;UNITE GROUP;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;917;neutral;5.16;986.62;-0.1216;mittel;negativ;fairer Preis;negativ;0.0209;STOXX600;18.3;0.1132;0.0252;0.5455;0.7434;0.8938;2;positiv;276;103;0.3732;NULL;0.1573;0.0505;0.3941;0.0408
GB00B39J2M42;UU.;UNITED UTILITIES GROUP;Wasserversorger;Versorger;Grossbritannien ;09.07.2024;GBp;1042;eher positive;9;1109.61;-0.0165;niedrig;negativ;leicht unterbewertet;positiv;0.0876;STOXX600;13.1;0.2561;0.0817;0.2844;0.1727;0.3471;3;neutral;1824;205;0.1124;1.2;0.5685;0.1256;0.3445;0.05
NL0015000IY2;UMG;UNIVERSAL MUSIC;Medien und Unterhaltung;Medien;Holland;09.07.2024;EUR;27.82;eher positive;54.62;30.71;0.0779;niedrig;negativ;fairer Preis;positiv;0.008;STOXX600;23;0.1746;0.4251;0.1311;0.2248;0.063;2;positiv;11108;1259;0.1133;0.65;0.1632;0.8432;0.1477;0.0212
FI0009005987;UPM;UPM-KYMMENE;Papierprodukte;Rohstoffe;Finnland;09.07.2024;EUR;31.5;neutral;18.22;35.12;-0.0752;mittel;negativ;leicht unterbewertet;negativ;-0.0516;STOXX600;10.5;0.171;0.0348;0.061;0.6042;0.6144;1;neutral;10460;388;0.0371;1.94;0.1654;0.5662;0.1002;0.0493
FR0013176526;FR;VALEO SE;Automobilteile & Zubehör;Automobile & Zubehör;Frankreich;09.07.2024;EUR;9.75;eher negative;2.69;8.72;-0.2996;hoch;positiv;leicht unterbewertet;negativ;-0.0751;STOXX600;3;0.2819;0.0618;0.0387;0.1643;1.0533;2;negativ;22044;221;0.01;0.86;0.2324;1.0132;0.0913;0.0723
FR0013506730;VK;VALLOUREC;Stahl;Rohstoffe;Frankreich;09.07.2024;EUR;14.45;neutral;3.62;13.36;0.0303;mittel;negativ;leicht unterbewertet;negativ;-0.0772;STOXX600;5.8;0.1085;0.2299;0.1679;0.3775;0.6484;1;neutral;5114;496;0.097;2;0.2429;0.8951;0.1368;0.0427
FI4000074984;VALMT;VALMET;Industriemaschinen;Industrie;Finnland;09.07.2024;EUR;26.19;neutral;5.32;28.49;0.0031;mittel;positiv;stark unterbewertet;positiv;0.1318;STOXX600;10.5;0.0795;0.1392;0.0951;0.3631;0.5334;4;negativ;5532;357;0.0645;1.24;0.1894;0.7831;0.1;0.0545
NO0011202772;VAR;VAR ENERGI;Erschliessung & Produktion;Energie;Norwegen;09.07.2024;NOK;36.76;neutral;8.67;40.05;0.143;mittel;negativ;leicht unterbewertet;positiv;0.0647;STOXX600;7.8;0.1145;0.6558;0.5752;0.0502;0.1225;3;neutral;72048;6450;0.0895;0.78;0.2055;0.3678;0.3187;0.1273
CH0311864901;VACN;VAT GROUP;Industriemaschinen;Industrie;Schweiz ;09.07.2024;CHF;515.4;eher positive;17.36;567.35;0.2228;niedrig;positiv;fairer Preis;positiv;0.075;STOXX600;38;0.3422;0.2513;0.2413;0.6455;0.0599;4;negativ;885;190;0.2147;1.36;0.0053;0.7548;0.2628;0.0136
FR0000124141;VIE;VEOLIA ENVIRONNEMENT;Wasserversorger;Versorger;Frankreich;09.07.2024;EUR;28.77;neutral;22.51;30.98;0.0074;mittel;positiv;stark unterbewertet;positiv;-0.0476;STOXX600;11.4;0.1117;0.1079;0.0535;0.1196;0.4251;3;neutral;45351;937;0.0207;0.93;0.3299;0.625;0.0878;0.0513
FR0013447729;VRLA;VERALLIA;Container & Verpackungen;Industrie;Frankreich;09.07.2024;EUR;28;neutral;3.66;26.95;-0.1968;mittel;negativ;leicht unterbewertet;negativ;-0.2383;STOXX600;6.9;0.0643;0.5177;0.1895;0.2036;0.2228;3;negativ;3904;470;0.1204;0.91;0.3583;0.8752;0.2041;0.077
AT0000746409;VER;VERBUND;Strom Alternativ;Versorger;Oesterreich;09.07.2024;EUR;76.2;neutral;29.14;68.08;-0.0934;mittel;positiv;stark überbewertet;positiv;0.0291;STOXX600;20.4;0.0236;0.2273;0.1934;0.5027;0.6967;3;neutral;10450;2266;0.2168;1.14;0.0859;0.5269;0.2683;0.0314
DK0061539921;VWS;VESTAS WINDSYSTEMS;Equipment Alternativenergie;Energie;Dänemark;09.07.2024;DKK;160.3;neutral;23.78;188.65;-0.252;mittel;negativ;leicht unterbewertet;negativ;-0.1267;STOXX600;13.6;0.9582;0.0254;0.0222;0.1344;0.1046;1;neutral;114611;574;0.005;1.03;0.1432;0.6829;0.0564;0.0104
ES0183746314;VID;VIDRALA;Container & Verpackungen;Industrie;Spanien;09.07.2024;EUR;91.33;neutral;3.57;101.19;0.0224;mittel;negativ;fairer Preis;negativ;-0.1182;STOXX600;11.6;0.0776;0.1906;0.1987;0.4933;0.4046;1;negativ;1559;233;0.1495;1.28;0.1669;0.6283;0.2124;0.0176
FR0000125486;DG;VINCI;Anlagenbau;Baugewerbe & Werkstoffe;Frankreich;09.07.2024;EUR;103.1;neutral;64.49;111.38;-0.0932;mittel;negativ;stark unterbewertet;negativ;-0.0466;STOXX600;10.6;0.0858;0.1673;0.1139;0.2371;0.4332;1;neutral;69619;4702;0.0675;0.9;0.232;0.5872;0.1221;0.0484
ES0184262212;VIS;VISCOFAN;Container & Verpackungen;Industrie;Spanien;09.07.2024;EUR;59.8;eher positive;3.08;66.25;0.1157;niedrig;negativ;stark unterbewertet;positiv;0.0077;STOXX600;15.2;0.1206;0.1472;0.1429;0.6805;0.3878;3;negativ;1226;141;0.115;2.25;0.027;0.8709;0.1833;0.038
GB0001859296;BVS;VISTRY GROUP;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;09.07.2024;GBp;1271;eher positive;5.54;1430.05;0.3853;niedrig;negativ;stark unterbewertet;positiv;0.0401;STOXX600;10.6;0.1212;0.0673;0.1012;0.5357;1.0482;3;negativ;3564;223;0.0626;2.57;0.0938;0.5754;0.0835;0.038
GB00BH4HKS39;VOD;VODAFONE GROUP PLC.;Mobile Kommunikation;Telekommunikation;Grossbritannien ;09.07.2024;GBp;71;positive;24.02;79.48;0.0356;mittel;negativ;leicht unterbewertet;positiv;0.0152;STOXX600;7.2;0.1105;0.1836;0.3315;0.4077;2.3111;3;positiv;39500;10231;0.259;0.84;0.3322;0.2891;0.557;0.0579
AT0000937503;VOE;VOESTALPINE;Stahl;Rohstoffe;Oesterreich;09.07.2024;EUR;25.4;neutral;4.92;27.6;-0.1106;mittel;positiv;leicht unterbewertet;negativ;-0.0051;STOXX600;7.2;0.848;0.1416;0.1007;0.4254;1.3941;2;neutral;18225;1066;0.0585;1.55;0.1267;1.0298;0.1099;0.0379
DE0007664039;VOW3;VOLKSWAGEN AG;Fahrzeugbau;Automobile & Zubehör;Deutschland;09.07.2024;EUR;106.6;neutral;59.62;116.39;-0.0465;mittel;positiv;leicht unterbewertet;negativ;-0.0308;STOXX600;2.9;0.0472;0.0997;0.0809;0.2545;6.9637;2;negativ;322284;16013;0.0497;1.2;0.2179;0.5109;0.1327;0.0899
SE0000115446;VOLV-B;VOLVO AB;Gewerbefahrzeuge;Industrie;Schweden ;09.07.2024;SEK;263.2;eher positive;51.5;292.43;0.0057;niedrig;negativ;stark unterbewertet;negativ;-0.0211;STOXX600;9.3;0.0751;0.2802;0.1464;0.2608;0.4277;1;negativ;552764;49825;0.0901;1.24;0.2031;0.8107;0.1217;0.0704
DE000A1ML7J1;VNA;VONOVIA;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;09.07.2024;EUR;27.23;neutral;24.11;24.93;-0.0459;mittel;negativ;leicht unterbewertet;positiv;0.0431;STOXX600;13.8;0.0801;-0.2447;0.4156;0.2792;1.1046;3;positiv;4929;-6285;-1.2751;NULL;0.4377;0.0536;-1.1808;0.0445
CH0528751586;VZN;VZ HOLDING AG;Spezialfinanz;Finanzdienstleistungen;Schweiz ;09.07.2024;CHF;118.2;eher positive;5.2;124.11;0.2037;niedrig;negativ;fairer Preis;positiv;0.0593;STOXX600;21.6;0.1445;0.2034;0.422;0.1406;0.2377;3;positiv;520;187;0.3596;NULL;0.0761;0.0795;0.4043;0.0221
SE0017780133;WALLB;WALLENSTAM AB;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;09.07.2024;SEK;55.8;neutral;3.3;47.46;0.0201;mittel;positiv;leicht überbewertet;positiv;0.1231;STOXX600;28.3;0.1825;-0.0148;0.5501;0.449;0.9483;3;positiv;3341;-450;-0.1347;NULL;0.0677;0.0492;-0.103;0.0115
BE0974349814;WDP;WAREHOUSES DE PAUW NV;Immobilien Investments;Finanzdienstleistungen;Belgien;09.07.2024;EUR;25.62;neutral;6.16;27.73;-0.1011;mittel;negativ;leicht unterbewertet;negativ;0.0079;STOXX600;16;0.1052;0.005;0.7671;0.6282;0.7104;1;positiv;404;22;0.0545;NULL;0.3157;0.0571;0.0984;0.0469
FI0009003727;WRT1V;WARTSILA;Industriemaschinen;Industrie;Finnland;09.07.2024;EUR;17.79;eher positive;11.45;20.43;0.355;niedrig;positiv;stark unterbewertet;negativ;-0.0546;STOXX600;16.8;0.2198;0.1155;0.0896;0.3271;0.2878;2;negativ;6015;257;0.0427;1.23;0.1086;0.8842;0.0748;0.0243
GB0009465807;WEIR;WEIR GROUP;Industriemaschinen;Industrie;Grossbritannien ;09.07.2024;GBp;1931;eher positive;6.49;2180.35;0.0236;niedrig;negativ;stark unterbewertet;negativ;-0.0571;STOXX600;12.7;0.1196;0.1349;0.1697;0.4341;0.345;1;negativ;2636;228;0.0865;2.03;0.2854;0.6772;0.1279;0.0221
FR0000121204;MF;WENDEL;Dienstleister für Unternehmen;Industrie;Frankreich;09.07.2024;EUR;82.7;neutral;3.96;91.37;0.0254;mittel;negativ;stark unterbewertet;negativ;-0.042;STOXX600;13.1;0.0659;0.0532;0.1307;0.1778;0.7664;1;negativ;7128;142;0.0199;2.11;0.3923;0.4735;0.1032;0.0521
FR0013326246;URW;WFD UNIBAIL RODAMCO NV;Immobilien Investments;Finanzdienstleistungen;Frankreich;09.07.2024;EUR;74.96;eher positive;11.44;84.43;0.1201;niedrig;negativ;stark unterbewertet;negativ;-0.0332;STOXX600;7.5;0.0432;-0.1059;0.7195;0.2872;1.6535;1;positiv;3061;-1629;-0.5322;NULL;0.5193;0.0571;-0.5161;0.048
GB00B1KJJ408;WTB;WHITBREAD;Restaurants & Bars;Reisen & Freizeit;Grossbritannien ;09.07.2024;GBp;2915;eher positive;6.75;3251.43;-0.2027;niedrig;negativ;stark unterbewertet;negativ;-0.0135;STOXX600;11.2;0.1022;0.0678;0.2205;0.4135;0.6655;1;positiv;2625;279;0.1063;1.57;0.4835;0.264;0.2378;0.036
AT0000831706;WIE;WIENERBERGER;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Oesterreich;09.07.2024;EUR;31.3;neutral;3.64;34.96;0.0357;mittel;negativ;leicht unterbewertet;negativ;-0.0601;STOXX600;7.3;0.0922;0.1259;0.1229;0.4748;0.8337;1;neutral;4224;334;0.0791;1.69;0.2279;0.7553;0.1468;0.0333
SE0018012635;WIHL;WIHLBORGS FASTIGHETER;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweden ;09.07.2024;SEK;105.3;eher positive;2.99;110.56;0.1172;niedrig;positiv;fairer Preis;positiv;0.0948;STOXX600;16.1;0.1134;-0.0012;0.6897;0.3903;0.7728;4;positiv;3900;-27;-0.0069;NULL;0.4025;0.068;NULL;0.031
GB00BL9YR756;WISE;WISE PLC;Dienstleister für Unternehmen;Industrie;Grossbritannien ;09.07.2024;GBP;721.5;negative;13.57;598.25;-0.1745;mittel;negativ;leicht überbewertet;negativ;-0.1327;STOXX600;21;0.1153;0.1976;0.171;0.0485;0.1035;0;negativ;857;114;0.133;NULL;0.0007;0.072;0.1601;0
NL0000395903;WKL;WOLTERS KLUWER;Verlagswesen;Medien;Holland;09.07.2024;EUR;154.3;eher positive;39.62;162.22;0.1989;niedrig;positiv;leicht überbewertet;positiv;0.0543;STOXX600;25.4;0.1799;0.5758;0.2384;0.1923;0.0565;3;positiv;5584;1007;0.1803;0.73;0.3393;0.614;0.26;0.0152
JE00B8KF9B49;WPP;WPP;Medien-Agenturen;Medien;Grossbritannien ;09.07.2024;GBp;741;positive;10.26;861.29;-0.0159;mittel;positiv;stark unterbewertet;negativ;-0.0179;STOXX600;7.2;0.0586;0.0327;0.0772;0.1255;0.4173;2;positiv;14845;110;0.0074;0.86;0.2096;0.5521;0.0866;0.0532
NO0010208051;YAR;YARA INTERNATIONAL;Spezialitäten-Chemie;Chemie;Norwegen;09.07.2024;NOK;287.7;eher positive;7.02;331.53;-0.2035;niedrig;negativ;leicht unterbewertet;negativ;-0.0679;STOXX600;9.1;0.2499;0.0066;0.0377;0.4712;0.8336;1;neutral;163113;507;0.0031;1.67;0.224;1.0021;0.0691;0.0439
DE000ZAL1111;ZAL;ZALANDO;Bekleidung;Einzel- & Grosshandel;Deutschland;09.07.2024;EUR;23.39;neutral;6.62;21.33;0.0904;hoch;positiv;leicht unterbewertet;negativ;0.0212;STOXX600;14.4;0.363;0.035;0.0253;0.2927;0.4247;3;positiv;10143;83;0.0082;1.49;0.2121;1.251;0.0397;0
DK0060257814;ZEAL;ZEALAND PHARMA;Biotechnologie;Gesundheitswesen;Dänemark;09.07.2024;DKK;953.5;eher negative;9.68;651.87;1.5549;hoch;negativ;stark überbewertet;positiv;0.4894;STOXX600;-197.6;-1.1105;-0.4418;-1.5289;0.4979;0.0731;2;positiv;343;-704;-2.0525;6.25;0.0321;0.1072;-1.9798;0
CH0011075394;ZURN;ZURICH INSURANCE GROUP;Universalversicherungen;Versicherungen;Schweiz ;09.07.2024;CHF;475.6;positive;76.45;510.14;0.0819;niedrig;positiv;stark unterbewertet;positiv;0.0142;STOXX600;11.4;0.1174;0.1869;0.1056;0.0732;0.3306;4;positiv;58843;3910;0.0664;0.18;0.0412;0.206;0.0799;0.0603
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
